,names,values
43196,William O'Leary,2.0917596138448224e-07
23825,Jillian Bell,2.0891914856748508e-07
6976,Franklin Cover,2.087216440524263e-07
7030,Tamara Tunie,2.087216440524263e-07
32020,Emily Gipson,2.0861760981220328e-07
35810,Jennifer Kaytin Robinson,2.0861760981220328e-07
48686,Jeni Ross,2.0861760981220328e-07
48685,Debby Ryan,2.0861760981220328e-07
12149,Danny Hoch,2.0843611382083045e-07
21836,Jean-Pierre Lorit,2.0835478674044855e-07
30218,Srinivas Rongali,2.0758966579985064e-07
30211,Buchi Babu Sana,2.0758966579985064e-07
2761,Lester Shorr,2.0740097099510155e-07
2725,Marcel Hillaire,2.0740097099510155e-07
2727,Jacquelyn Hyde,2.0740097099510155e-07
2743,Janet Margolin,2.0740097099510155e-07
2732,Paul Jordan,2.0740097099510155e-07
14798,Denise Gence,2.070237682018129e-07
14816,Claudine Merlin,2.070237682018129e-07
14819,Jean Penzer,2.070237682018129e-07
17148,Gregory Jones,2.0665570669242954e-07
7743,Daniel Lang,2.063586039918733e-07
29335,Alfredo D'Ippolito,2.0619619450042917e-07
27367,Dario Di Palma,2.0619619450042917e-07
35416,Raimondo Crociani,2.0619619450042917e-07
29333,Maria Bosco,2.0619619450042917e-07
29334,Giselda Castrini,2.0619619450042917e-07
29332,Francesco Anniballi,2.0619619450042917e-07
41451,Yiu-Fai Lai,2.060879811694516e-07
31180,Jens Schlosser,2.0571936347729696e-07
31184,Kristian Levring,2.0571936347729696e-07
25888,Andy Lanning,2.0559397804856536e-07
23697,Lynda La Plante,2.054492592157524e-07
3555,Anatoli Davydov,2.0528121612074506e-07
44178,Emel Sayin,2.0488207864450405e-07
48057,Debbie Doebereiner,2.047750058435173e-07
23312,Robert Pollard,2.047750058435173e-07
48037,Dustin James Ashley,2.047750058435173e-07
48038,Phyllis Workman,2.047750058435173e-07
48036,Omar Cowan,2.047750058435173e-07
35235,Bárbara Lennie,2.0473323205634985e-07
23403,Ian Hardin,2.0438008205630653e-07
26452,Stan Brakhage,2.0438008205630653e-07
23404,Alexandra Kelly,2.0438008205630653e-07
26454,Robyn Lynne Raab,2.0438008205630653e-07
46517,Kenny Gioseffi,2.0438008205630653e-07
23407,Paul Robb,2.0438008205630653e-07
26451,Stephen Blackpool,2.0438008205630653e-07
26453,Michael Dean Jacobs,2.0438008205630653e-07
23409,Rich Sanders,2.0438008205630653e-07
23408,John Frank Rosenblum,2.0438008205630653e-07
38684,Chris Graves,2.0438008205630653e-07
19681,Peter Asmussen,2.0433143382983555e-07
19683,David Pirie,2.0433143382983555e-07
14415,Susie Bright,2.039777206929849e-07
14419,Sharon Wood,2.039777206929849e-07
14418,Vito Russo,2.039777206929849e-07
6071,Isabel Glasser,2.0374198094595706e-07
43767,W.B. Rao,2.0348288333569932e-07
27430,Rambha,2.0348288333569932e-07
14326,Mark Lamprell,2.034404465113983e-07
45255,Blondin Miguel,2.0337058854928254e-07
35713,Wouter Zoon,2.0337058854928254e-07
41353,Nobuko Otowa,2.0330410148624458e-07
41354,Kei Satô,2.0330410148624458e-07
39734,Setsuo Noto,2.0330410148624458e-07
39732,Hikaru Hayashi,2.0330410148624458e-07
27511,Pavel Landovský,2.022870541096179e-07
27510,Daniela Kolárová,2.022870541096179e-07
27515,Tatiana Vilhelmová,2.022870541096179e-07
45484,Jan Vlasák,2.022870541096179e-07
11724,Rick Zumwalt,2.0217720840824697e-07
38738,Lisa Berry,2.0167641259346805e-07
17112,Brandon Cronenberg,2.0167641259346805e-07
2107,Barney Slater,2.0151474865991056e-07
45313,Yigong Wu,2.0099092939076055e-07
2256,Xiaoxiao Wang,2.0099092939076055e-07
2209,Bi Feiyu,2.0099092939076055e-07
2255,Li Xiao,2.0099092939076055e-07
2231,Xuejian Li,2.0099092939076055e-07
43548,Sonya Polonsky,2.0073629581196696e-07
17285,Jordan Mechner,2.0060164801788852e-07
23517,Charles Gale,2.003880341205782e-07
23520,Austin Nagler,2.003880341205782e-07
44756,María Elena Sáinz de Rozas,2.0019331922595355e-07
36982,Xabier Elorriaga,2.0019331922595355e-07
23330,Marion Bailey,2.0011993406398118e-07
23333,Paul Jesson,2.0011993406398118e-07
23329,Dorothy Atkinson,2.0011993406398118e-07
35767,Suzie Davies,2.0011993406398118e-07
44079,Haruo Sai,1.9995502953301713e-07
29425,Shigeki Komatsu,1.9995502953301713e-07
29422,Osamu Saka,1.9995502953301713e-07
34692,Yat-Fei Wong,1.9962104591882155e-07
18907,Harry Shum Jr.,1.9951631226200618e-07
46055,Charlie Nguyen,1.9951631226200618e-07
18912,Natasha Liu Bordizzo,1.9951631226200618e-07
13981,Lu Tung,1.9940681929312132e-07
13994,Pai Wei,1.9940681929312132e-07
13972,Lily Li,1.9940681929312132e-07
13970,Tin-Chi Lau,1.9940681929312132e-07
14049,King Sang Tang,1.9940681929312132e-07
24489,Yvann Thibaudeau,1.9902361183010183e-07
24492,Dominic Philie,1.9902361183010183e-07
24494,David Lafleche,1.9902361183010183e-07
17075,Lee Meredith,1.9894808193186633e-07
17068,Irwin Fisch,1.9894808193186633e-07
29327,Claudio Gaeta,1.9846115484356506e-07
29326,Armando De Razza,1.9846115484356506e-07
29329,Antonio Saura,1.9846115484356506e-07
29328,Terele Pávez,1.9846115484356506e-07
31040,Battista Lena,1.9846115484356506e-07
41107,Sing-Pui O,1.983386979847996e-07
27960,You,1.981485991682333e-07
27951,Kazuya Takahashi,1.981485991682333e-07
27942,Yoshihiro Kato,1.981485991682333e-07
41718,Pablo Proenza,1.9790575593662096e-07
42752,Johnny Fancelli,1.9790575593662096e-07
42753,Christina Fancelli,1.9790575593662096e-07
42754,Lorena Lardini,1.9790575593662096e-07
41716,Tia Lessin,1.9790575593662096e-07
46729,Steve Danielsen,1.977955534670924e-07
46728,Abby Craden,1.977955534670924e-07
46730,Melanie Vallejo,1.977955534670924e-07
32315,Jed Palmer,1.977955534670924e-07
27133,Rune Ericson,1.974402808606873e-07
29550,Nathaniel Arcand,1.9735991325156674e-07
29551,Christina Ray,1.9735991325156674e-07
38530,Timothy A. Good,1.9712544714579567e-07
25427,Melissa Müller,1.9712299183452005e-07
25422,Traudl Junge,1.9712299183452005e-07
25420,Joachim Fest,1.9712299183452005e-07
45390,Stephan Zacharias,1.9712299183452005e-07
20624,James Whiton,1.9708815885900424e-07
20622,Robert Fuest,1.9708815885900424e-07
4534,Michael McDonald,1.970873267102527e-07
37514,Jack Fisk,1.968238724540429e-07
14654,Larry Pizer,1.968238724540429e-07
36843,Stewart Porter,1.9668916875255439e-07
36844,Johnny Andersen,1.9668916875255439e-07
36846,Maarten Stevenson,1.9668916875255439e-07
36845,Roy Jacobsen,1.9668916875255439e-07
36842,Bo Ehrhardt,1.9668916875255439e-07
3771,Nick Bacon,1.9657936254697356e-07
23613,An Nguyen,1.9618164586188793e-07
45047,Jorge-Yamam Serrano,1.9607487660883374e-07
45045,Ferran Terraza,1.9607487660883374e-07
46866,Gemma Fauria,1.9607487660883374e-07
21313,Timothy Carey,1.960011788859581e-07
20403,Robert Phillips,1.960011788859581e-07
20397,Mitch Breit,1.960011788859581e-07
26649,Carlos Sanz,1.9560948087839025e-07
36747,Gisela Hertwig,1.9549039160478028e-07
36745,Helmut Döring,1.9549039160478028e-07
36748,Hertel Minkner,1.9549039160478028e-07
36746,Paul Glauer,1.9549039160478028e-07
18318,Catherine Schell,1.9534862376999236e-07
44686,Ed Stoppard,1.9525735605428804e-07
23436,Michael Blackburn,1.9525735605428804e-07
23435,Jamie Bradshaw,1.9525735605428804e-07
47989,Anastasiya Nefedova,1.9525735605428804e-07
23433,Aleksandr Dulerayn,1.9525735605428804e-07
16671,Peter Ackerman,1.9453538884559804e-07
31091,Pina Bausch,1.945318428576025e-07
31092,Malou Airaudo,1.945318428576025e-07
31093,Regina Advento,1.945318428576025e-07
31094,Ruth Amarante,1.945318428576025e-07
18775,Thom,1.945318428576025e-07
6789,Ben Zazove,1.9423372236334128e-07
33237,James Clarke,1.9416115018189146e-07
29655,Robbie Gibbon,1.9416115018189146e-07
40527,Tsunehiko Kamijô,1.9407536411279217e-07
42791,Shûichirô Moriyama,1.9407536411279217e-07
40671,Tokiko Katô,1.9407536411279217e-07
40672,Bunshi Katsura Vi,1.9407536411279217e-07
43657,Hansika Motwani,1.9394117963704802e-07
21510,Rosana Pastor,1.936785804946874e-07
21506,Tom Gilroy,1.936785804946874e-07
21504,Jim Allen,1.936785804946874e-07
21679,Marisa Laurito,1.935995361766179e-07
7621,Charles de Lauzirika,1.9339825854356143e-07
9786,Christine Baranski,1.9327606763923678e-07
19430,Manmohan Shetty,1.928865688175036e-07
14822,Marco Prince,1.926481510275211e-07
44439,Hélio Silva,1.9258892843746693e-07
21661,Harold Bergman,1.9258892843746693e-07
21666,April Clough,1.9258892843746693e-07
20467,Louis Cha,1.9258755562995908e-07
20481,Sung-Lin Tsai,1.9258755562995908e-07
37738,Richard Birrinbirrin,1.9246622536910426e-07
37737,Jamie Gulpilil,1.9246622536910426e-07
35858,Peter Djigirr,1.9246622536910426e-07
37739,Crusoe Kurddal,1.9246622536910426e-07
37740,Peter Minygululu,1.9246622536910426e-07
37736,Beverley Freeman,1.9246622536910426e-07
45719,Luz Gabás,1.9240085866233928e-07
46506,Macarena García,1.9240085866233928e-07
35863,Manuel Tallafé,1.923946395725415e-07
36580,Caroline Ducey,1.9220318046862787e-07
31641,DJ Valentin,1.9220318046862787e-07
36581,Sagamore Stévenin,1.9220318046862787e-07
31640,Raphaël Tidas,1.9220318046862787e-07
32215,Pierre Blaise,1.9209072976635962e-07
32217,Holger Löwenadler,1.9209072976635962e-07
598,Philip MacDonald,1.9207528609811845e-07
571,Alec Coppel,1.9207528609811845e-07
2251,Peigong Wang,1.9177407564385167e-07
2219,Satoru Iseki,1.9177407564385167e-07
2217,Xiaohe Lü,1.9177407564385167e-07
2223,Shirley Kao,1.9177407564385167e-07
2244,Zhou Sun,1.9177407564385167e-07
34276,Yi-kan Chan,1.9175222313818725e-07
45203,Nigel Westlake,1.91690620611217e-07
1675,Friedrich von Ledebur,1.91416842778833e-07
1669,Franco Fabrizi,1.91416842778833e-07
39413,Dale Hennesy,1.9078978845050909e-07
2753,David Reuben,1.9078978845050909e-07
15468,Nina Wilcox Putnam,1.9078852615790531e-07
44188,Richard Schayer,1.9078852615790531e-07
47635,Merzin Tavaria,1.9051112689097904e-07
25254,Rahul Sharma,1.904989040975376e-07
27158,Tamara Gorski,1.9049348497967796e-07
17878,Bob Perkis,1.9049348497967796e-07
17874,Jan Korbelin,1.9049348497967796e-07
22919,David M. Goodman,1.9049348497967796e-07
22918,Antoinette Byron,1.9049348497967796e-07
11016,Chuck Logan,1.9030870347483904e-07
23612,Jessica Barden,1.901218896171882e-07
14029,Michael Wong,1.8972941564899234e-07
13991,Thorsten Nickel,1.8972941564899234e-07
14044,Paul Clay,1.8972941564899234e-07
13963,Wai Chung Kwok,1.8972941564899234e-07
12105,Whittni Wright,1.8961268300797964e-07
23440,Fridrikh Gorenshteyn,1.8906527837226458e-07
30649,Jüri Järvet,1.8906527837226458e-07
30647,Donatas Banionis,1.8906527837226458e-07
30648,Vladislav Dvorzhetskiy,1.8906527837226458e-07
32489,Natalya Bondarchuk,1.8906527837226458e-07
13698,Gustavo Pittaluga,1.889634883262503e-07
26808,José Calvo,1.889634883262503e-07
22134,Lou Doillon,1.8894823703692811e-07
22137,Dorina Lazar,1.8894823703692811e-07
33514,Alec Newman,1.8883172395031197e-07
42170,Sebastian De Souza,1.8883172395031197e-07
42171,Lord Kirkham,1.8883172395031197e-07
33518,Michael Loveday,1.8883172395031197e-07
42169,Sacha Bennett,1.8883172395031197e-07
42168,Frank Mannion,1.8883172395031197e-07
42172,Chris Howard,1.8883172395031197e-07
39410,Brad William Henke,1.8877592106902945e-07
47932,Exiquio Talavera,1.8877592106902945e-07
40685,Adam Kaufman,1.8877592106902945e-07
40686,Catherine Mangan,1.8877592106902945e-07
22734,Annabella Piugattuk,1.8875192686516858e-07
14335,Kiersten Warren,1.8875192686516858e-07
26400,Leonardo Guerra,1.8863161032373857e-07
26401,Terry Loane,1.8841722186351787e-07
17677,Javier Álvarez,1.8826284956669615e-07
17665,Margarita Isabel,1.8826284956669615e-07
17663,Arthur Gorson,1.8826284956669615e-07
20187,Claire Skinner,1.8812964273260446e-07
31160,Robert Burke,1.876062116004169e-07
31161,Joffrey Platel,1.876062116004169e-07
40954,Alex S. Kim,1.8735026776496587e-07
34343,Gary S. Scott,1.8735026776496587e-07
44199,Eugene D. Shlugleit,1.8735026776496587e-07
27200,Lars Ranthe,1.8697291901620963e-07
27241,Franco Piersanti,1.8666693917542325e-07
27242,Silvio Orlando,1.8666693917542325e-07
25035,Bobby Campo,1.865986299652432e-07
25034,Nick Zano,1.865986299652432e-07
25028,Andrew Fiscella,1.865986299652432e-07
35793,Adam Kolbrenner,1.858333912424232e-07
35651,Francis Damberger,1.8575020699812302e-07
38739,Michael Greyeyes,1.8575020699812302e-07
38740,Jesse Frechette,1.8575020699812302e-07
38741,James Kot,1.8575020699812302e-07
22218,Lee Anthony Smith,1.8560444844716064e-07
22217,Gregory J. Bradley,1.8560444844716064e-07
22194,Christopher Petzel,1.8560444844716064e-07
29534,Kenjirô Ishiyama,1.8554043440239371e-07
29540,Misako Watanabe,1.8554043440239371e-07
29539,Shigeru Wakatsuki,1.8554043440239371e-07
29533,Lafcadio Hearn,1.8554043440239371e-07
29535,Yôko Mizuki,1.8554043440239371e-07
49787,Kelly Younger,1.853866835492099e-07
14723,Gilbert de Goldschmidt,1.8533431570514687e-07
14716,Jean Hamon,1.8533431570514687e-07
30317,Charlotte Vandermeersch,1.852567316087325e-07
49613,Bjorn Eriksson,1.852567316087325e-07
30316,Mieke Dobbels,1.852567316087325e-07
30320,Nell Cattrysse,1.852567316087325e-07
41790,Ikue Ôtani,1.8501190298783974e-07
10998,Myra Lewis,1.8496653427801783e-07
11005,Murray Silver Jr.,1.8496653427801783e-07
10990,John Doe,1.8496653427801783e-07
27023,Pierre Mondy,1.8496143461603218e-07
21682,Ben McDermott,1.8457288840923252e-07
47802,Klaus Kolb,1.8457288840923252e-07
21671,Buffy Dee,1.8457288840923252e-07
33677,Paul Whitthorne,1.8422113725768334e-07
33674,Anders Hove,1.8422113725768334e-07
33675,Joseph Lyle,1.8422113725768334e-07
33676,Peter Manning Robinson,1.8422113725768334e-07
28647,Devrim Karaoglu,1.8395313455371768e-07
20999,Alex Palmer,1.8389015208390198e-07
30910,Ryan Cartwright,1.8360812739721157e-07
30914,Roberto Cavalli,1.8360812739721157e-07
30911,Christopher Egan,1.8360812739721157e-07
15061,Andrew Cassese,1.8342414329370034e-07
7008,Douglas Morrow,1.8341837188292274e-07
48734,Claudia Castello,1.830774799958701e-07
10729,Bob Stephenson,1.8304065759537295e-07
33160,James Robertson Justice,1.8293456902744452e-07
29546,Andrew Cruickshank,1.8293456902744452e-07
29545,Ben Arbeid,1.8293456902744452e-07
33161,Muriel Pavlow,1.8293456902744452e-07
24033,David D. Osborn,1.8293456902744452e-07
24035,Robert W. Service,1.8293456902744452e-07
24206,Paul Dunlap,1.8280423638672532e-07
24205,Stanley Cortez,1.8280423638672532e-07
24207,Jerome Thoms,1.8280423638672532e-07
45895,Joséphine Japy,1.8239570003317673e-07
33952,Claire Keim,1.8239570003317673e-07
33955,Anne-Sophie Brasme,1.8239570003317673e-07
25332,Farida Jalal,1.8202194479506e-07
19897,Yves Attal,1.8176501549882836e-07
47534,Tony Revolori,1.8163771405952706e-07
48499,Lee Haugen,1.8163771405952706e-07
24100,Renuka Shahane,1.8147558422078242e-07
9715,Andrei Arlovski,1.8139008214827372e-07
9721,Victor Ostrovsky,1.8139008214827372e-07
9720,Mike Pyle,1.8139008214827372e-07
9457,Donald Woods,1.8114761434908417e-07
9441,Jonas Gwangwa,1.8114761434908417e-07
9454,Wabei Siyolwe,1.8114761434908417e-07
9453,Josette Simon,1.8114761434908417e-07
27907,Enzo Monteleone,1.810772690169775e-07
27906,Giuseppe Cederna,1.810772690169775e-07
27904,Claudio Bigagli,1.810772690169775e-07
27903,Silvio Berlusconi,1.810772690169775e-07
8678,John Haycraft,1.8063632582074207e-07
29412,Ester Krumbachová,1.8059959049549282e-07
17145,Alison Bartlett,1.8056269256449118e-07
43930,Eliot Rockett,1.8056269256449118e-07
39460,Laia Marull,1.8036706544049468e-07
24762,Rosa Maria Sardà,1.8036706544049468e-07
24765,Alicia Luna,1.8036706544049468e-07
24763,Santiago García de Leániz,1.8036706544049468e-07
28121,Marie-Christine Adam,1.7976372111898713e-07
28122,Camille Bazbaz,1.7976372111898713e-07
16569,Norman Spinrad,1.7937710285206449e-07
16545,Anne de Leseleuc,1.7937710285206449e-07
40056,Stefan Ivanov,1.7937710285206449e-07
16539,Pierre Charvet,1.7937710285206449e-07
42056,Kestie Morassi,1.792683417744483e-07
42055,Cassandra Magrath,1.792683417744483e-07
3110,Ken Magee,1.7923856722007115e-07
18549,Isabella Cocuzza,1.791284346840733e-07
18540,Arturo Paglia,1.791284346840733e-07
30478,Stas Mokhnachev,1.7903726108856845e-07
45460,Aleksey Panin,1.7903726108856845e-07
30480,Evgeniy Privin,1.7903726108856845e-07
16096,Jason Andrews,1.7894054973512655e-07
16826,Joseph Ruskin,1.7891104809744439e-07
15477,Seth Meyers,1.7886708191281412e-07
23623,Deborah Davis,1.787387484665249e-07
17536,Fernando de Felipe,1.786279153062503e-07
7244,Scott McEwen,1.7850446095534122e-07
7240,Chris Kyle,1.7850446095534122e-07
7245,Jim DeFelice,1.7850446095534122e-07
35166,Cole Konis,1.7850446095534122e-07
19031,Irving Metzman,1.7819705142042074e-07
17353,John Ales,1.7815536216905053e-07
48458,Bianca Martino,1.7801260280648932e-07
9856,Jude Akuwudike,1.7794156589122057e-07
9874,Clive Cussler,1.7794156589122057e-07
2947,Joel Marsh Garland,1.779385447066487e-07
3048,Gio Perez,1.779385447066487e-07
28081,Yavor Baharov,1.7789371828899615e-07
28080,George Zlatarev,1.7789371828899615e-07
24901,Neil Elman,1.7789371828899615e-07
47098,Jemma Dallender,1.7789371828899615e-07
38880,Dan Guntzelman,1.7772460067518845e-07
3815,Sandy Isaac,1.77709397329846e-07
40987,Tae-woo Kim,1.7760361771818298e-07
40211,Hyun-seok Kim,1.7760361771818298e-07
40210,Seong-san Jeong,1.7760361771818298e-07
14158,Don Heck,1.7758974228595195e-07
3019,Doug Sweetland,1.774783885545592e-07
36654,Simon Dunsdon,1.774783885545592e-07
36655,Katie Crown,1.774783885545592e-07
17751,Alfie Bass,1.7744508514553138e-07
17756,Alastair McIntyre,1.7744508514553138e-07
17742,Tony Tenser,1.7744508514553138e-07
17757,Jessie Robins,1.7744508514553138e-07
44416,Wilfred Shingleton,1.7744508514553138e-07
37408,Richard Glover,1.7737733661320102e-07
37406,Ryan Pope,1.7737733661320102e-07
37405,Peter Ferdinando,1.7737733661320102e-07
42294,Harry Simpson,1.7737733661320102e-07
43293,Turgut Özatay,1.7735104638228288e-07
29952,Aynur Akkum,1.7735104638228288e-07
29947,Aysen Atav,1.7735104638228288e-07
29949,Yadigar Ejder,1.7735104638228288e-07
29950,Hikmet Tasdemir,1.7735104638228288e-07
29951,Kamer Baba,1.7735104638228288e-07
36470,Laurence Dorman,1.7730490722958975e-07
10572,Gerald McMorrow,1.7730490722958975e-07
19743,Henrik Ibsen,1.7699718899769803e-07
31764,Sofía Toro Pollicino,1.7697982070751261e-07
36777,Rodrigo Grande,1.7697982070751261e-07
7189,Martin Rackin,1.767779266825991e-07
7144,Manolo Fábregas,1.767779266825991e-07
7181,Alberto Morin,1.767779266825991e-07
7125,Carroll Case,1.767779266825991e-07
7117,Budd Boetticher,1.767779266825991e-07
44289,Bajram Severdzan,1.7660847034839797e-07
22051,Nele Karajlic,1.7660847034839797e-07
28398,Florijan Ajdini,1.7660847034839797e-07
22044,Vojislav Aralica,1.7660847034839797e-07
20158,Miranda Cosgrove,1.7649960137012667e-07
36920,Juan Carlos Aduviri,1.7649466132729896e-07
18579,John Marshall,1.7642445768843877e-07
21668,Giuseppe Colizzi,1.7637717084368465e-07
21683,Carlos Muñoz,1.7637717084368465e-07
21678,Reinhard Kolldehoff,1.7637717084368465e-07
20680,Don D. Scott,1.7614904004425941e-07
26790,Tony Amendola,1.759424946986886e-07
41087,Ward Horton,1.759424946986886e-07
32740,Adam Deacon,1.7578524315655217e-07
32743,George Isaac,1.7578524315655217e-07
42278,Karin Hartusch,1.7538514979793862e-07
13381,Alexandre Hamidi,1.7538514979793862e-07
13379,Giba Gonçalves,1.7538514979793862e-07
43556,Giuseppe Ponturo,1.750591933980441e-07
23990,Abdel Ahmed Ghili,1.750591933980441e-07
24000,Assassin,1.750591933980441e-07
32152,Sarala Kariyawasam,1.7474820000148253e-07
32151,David Hamilton,1.7474820000148253e-07
22662,Wilson Bethel,1.7468809795096748e-07
22658,Mitch Eakins,1.7468809795096748e-07
22659,Erik Eidem,1.7468809795096748e-07
43576,Denise Gough,1.7467085038941427e-07
43578,Louis Ashbourne Serkis,1.7467085038941427e-07
31789,Electric Wave Bureau,1.7467085038941427e-07
43579,Dean Chaumoo,1.7467085038941427e-07
5654,Lana Wood,1.7459011655926724e-07
5569,Jill St. John,1.7459011655926724e-07
49687,So-dam Park,1.7443467367520945e-07
44558,Yeo-Jeong Cho,1.7443467367520945e-07
44561,Woo-sik Choi,1.7443467367520945e-07
32502,Kwak Sin-ae,1.7443467367520945e-07
32503,Kwang-rim Kim,1.7443467367520945e-07
44560,Roe-ha Kim,1.7443467367520945e-07
46854,Jong-yun No,1.7443467367520945e-07
